Trabajos,CantEnMaquina,Ticks,Resultado,Caso
999,517,2.92057,294063107,r4
583,292,0.737312,175902574,r4
116,55,0.024678,33539400,r4
373,194,0.238657,110062202,r4
425,217,0.334129,123821728,r4
309,160,0.152545,90769263,r4
116,62,0.023598,36852754,r4
399,209,0.283244,118580794,r4
676,328,1.08392,204938961,r4
840,392,1.81992,253538868,r4
965,482,2.67236,294934027,r4
667,326,1.05544,201208580,r4
921,465,2.37786,284760152,r4
965,490,2.6391,294139433,r4
755,372,1.4573,227404163,r4
294,146,0.135558,91778279,r4
784,377,1.55064,228715374,r4
560,283,0.674337,161613629,r4
82,41,0.01405,24167649,r4
544,261,0.621097,160704650,r4
392,187,0.273485,114116253,r4
378,184,0.250046,113830509,r4
168,81,0.042554,50158256,r4
669,342,1.05027,202219650,r4
96,49,0.018598,29642804,r4
555,302,0.664926,164210949,r4
319,161,0.167286,96051722,r4
165,79,0.043774,49758273,r4
337,176,0.192916,102148171,r4
547,271,0.636903,156441685,r4
416,222,0.31756,123371447,r4
383,179,0.258004,115948152,r4
927,461,2.40098,264748055,r4
410,202,0.310606,127305066,r4
829,409,1.81687,248515577,r4
365,183,0.225835,107307577,r4
137,74,0.030616,40800030,r4
758,411,1.44944,226363547,r4
901,448,2.22547,274052074,r4
969,497,2.68205,289563425,r4
755,381,1.41168,219879185,r4
817,411,1.73221,242416223,r4
973,497,2.72629,287938633,r4
489,250,0.475477,150378347,r4
105,50,0.016092,29711354,r4
570,280,0.711113,172221602,r4
18,10,0.000595,5793804,r4
272,122,0.116642,84247352,r4
696,355,1.16981,207968845,r4
902,442,2.20606,276381613,r4
51,30,0.005356,14606143,r4
276,141,0.120661,85848064,r4
702,362,1.20785,210645619,r4
818,419,1.7635,253191158,r4
955,476,2.52824,287362039,r4
290,150,0.135235,90455625,r4
550,295,0.637372,158756969,r4
298,149,0.141425,89573802,r4
89,46,0.012108,25597040,r4
398,193,0.280163,122400488,r4
880,453,2.11162,256560814,r4
605,298,0.800861,174881500,r4
456,226,0.406137,129315566,r4
282,151,0.127197,78141437,r4
973,468,2.67429,299923383,r4
597,299,0.778979,180489275,r4
685,334,1.13694,212787554,r4
36,17,0.002823,10358828,r4
301,142,0.152723,90277712,r4
603,311,0.812173,188126142,r4
500,258,0.506884,153853686,r4
342,164,0.197993,103369104,r4
423,212,0.326825,131204641,r4
61,27,0.007822,18479209,r4
192,96,0.055777,66188657,r4
337,170,0.186678,100023373,r4
677,341,1.10134,211098112,r4
876,453,2.06325,258550142,r4
79,39,0.009058,22811093,r4
35,21,0.001886,9771356,r4
189,96,0.054635,58467597,r4
12,6,0.000275,3930585,r4
168,90,0.043257,48239851,r4
911,451,2.2839,266636010,r4
650,334,0.990963,202659305,r4
330,157,0.181211,94870441,r4
143,70,0.031231,43702729,r4
765,369,1.47649,240011689,r4
917,481,2.33839,277271437,r4
250,115,0.09709,70639159,r4
224,110,0.077889,64421517,r4
393,194,0.275366,119129537,r4
296,145,0.14108,91531307,r4
221,110,0.076785,72520803,r4
601,305,0.840271,185149833,r4
336,180,0.201189,92883657,r4
327,167,0.174925,97980820,r4
782,398,1.58322,230789990,r4
220,110,0.074423,63469847,r4
920,459,2.36695,271967493,r4
928,481,2.42769,278922583,r4
864,438,1.98995,261850409,r4
374,185,0.238962,111829136,r4
550,281,0.650463,165806864,r4
112,59,0.022378,33370590,r4
115,59,0.023098,32361023,r4
121,63,0.021944,36375827,r4
16,8,0.000525,4080776,r4
505,245,0.510237,153092961,r4
819,401,1.7524,234405695,r4
399,194,0.283141,116628500,r4
280,150,0.123407,86271653,r4
630,318,0.900878,186008306,r4
495,246,0.496004,144449762,r4
77,40,0.008954,25944928,r4
515,261,0.539991,153665565,r4
917,465,2.31498,272967874,r4
306,150,0.150234,94114551,r4
457,243,0.409709,140059145,r4
6,4,9.2e-05,3212113,r4
157,72,0.037325,47249265,r4
940,433,2.45332,284122514,r4
415,201,0.314112,127458130,r4
930,479,2.40083,279653621,r4
275,143,0.118478,83331559,r4
937,467,2.46567,263547437,r4
270,135,0.116499,80625094,r4
841,429,1.87834,252687827,r4
96,44,0.018517,28246810,r4
239,125,0.091545,67250007,r4
500,243,0.498891,154356848,r4
420,219,0.325815,133301300,r4
236,119,0.086546,70772660,r4
295,140,0.139416,92259147,r4
969,478,2.63805,292748097,r4
732,363,1.29503,215328385,r4
116,60,0.020193,31855224,r4
653,319,1.00598,193962553,r4
22,11,0.000766,7866251,r4
74,45,0.008009,21229274,r4
690,365,1.14796,209451585,r4
821,409,1.75679,250787994,r4
227,118,0.08103,66936742,r4
648,324,0.96304,200206307,r4
204,108,0.063482,62361207,r4
193,90,0.056759,52244735,r4
514,264,0.547233,157001907,r4
560,289,0.675435,176706009,r4
348,170,0.200999,109007489,r4
892,455,2.20046,272677782,r4
167,85,0.051464,50398158,r4
386,203,0.276268,114082185,r4
135,68,0.028196,41415484,r4
387,198,0.273705,119721253,r4
352,192,0.216628,106113821,r4
132,74,0.026305,39741784,r4
672,338,1.09519,200106095,r4
534,255,0.618522,157951035,r4
212,128,0.070674,70999893,r4
859,422,2.03379,254133139,r4
828,396,1.88335,250004867,r4
964,472,2.74494,288435900,r4
226,122,0.078746,69842931,r4
648,340,0.975276,195927051,r4
893,469,2.20177,258474963,r4
378,196,0.249137,108162141,r4
962,481,2.69374,284627547,r4
555,258,0.670086,170689363,r4
752,390,1.42476,225596409,r4
117,60,0.020503,35448314,r4
272,148,0.115724,83045159,r4
273,122,0.116889,81211901,r4
796,395,1.61579,239911026,r4
318,162,0.170617,92963471,r4
587,298,0.774839,174111925,r4
245,113,0.092358,72647614,r4
509,253,0.531265,161562456,r4
163,84,0.044781,54704904,r4
465,241,0.424496,135793242,r4
669,325,1.04006,211060842,r4
886,446,2.12134,261355123,r4
559,296,0.679711,163739942,r4
251,113,0.099589,72494544,r4
852,423,1.94303,252034597,r4
908,451,2.29521,271980951,r4
452,238,0.397972,142791589,r4
826,416,1.77942,245374698,r4
518,250,0.548707,152384232,r4
800,381,1.63456,227317235,r4
123,63,0.022448,38613568,r4
354,178,0.212515,109491343,r4
351,162,0.216502,105420619,r4
94,54,0.016059,27546710,r4
147,68,0.032618,41075438,r4
129,69,0.025014,40757598,r4
409,199,0.30672,113364734,r4
977,509,2.77019,301321244,r4
165,86,0.044155,49595965,r4
591,298,0.776235,179136077,r4
319,165,0.167312,99317498,r4
594,294,0.775237,178737637,r4
16,8,0.000438,4646978,r4
680,330,1.09463,206256280,r4
527,264,0.586971,164038897,r4
48,26,0.004775,14462823,r4
473,242,0.448472,141019449,r4
825,408,1.7778,237848323,r4
135,62,0.030657,41174570,r4
565,291,0.696067,172936072,r4
695,319,1.15626,209097895,r4
945,481,2.57721,294382111,r4
242,130,0.089788,70976738,r4
496,251,0.486922,152333058,r4
501,251,0.509878,156090963,r4
480,246,0.447738,142784840,r4
606,312,0.832295,190260662,r4
726,367,1.27998,215830017,r4
672,325,1.07195,199501917,r4
403,209,0.293406,123604678,r4
726,359,1.30614,219071807,r4
384,189,0.258864,117761610,r4
817,402,1.71152,242779473,r4
977,487,2.76843,298686234,r4
405,189,0.294759,126059198,r4
212,103,0.069751,62164716,r4
382,178,0.250997,114424485,r4
29,16,0.001276,8846126,r4
552,284,0.655165,170178128,r4
570,277,0.700993,172266357,r4
754,388,1.41359,214432156,r4
736,362,1.33707,225359131,r4
241,117,0.092037,69489486,r4
283,125,0.126032,87153553,r4
693,350,1.15871,207795748,r4
833,420,1.8225,254186168,r4
978,521,2.8124,301324217,r4
781,391,1.53598,244179320,r4
738,368,1.33289,219586594,r4
666,314,1.03676,189825096,r4
560,273,0.680815,164213073,r4
173,81,0.049346,48330679,r4
137,76,0.028023,39853411,r4
110,64,0.01786,34716379,r4
837,416,1.85386,259520709,r4
105,60,0.016735,27177639,r4
631,327,0.925419,194339234,r4
34,25,0.001659,9177876,r4
113,55,0.019003,36732444,r4
181,82,0.050224,50566256,r4
829,424,1.86463,247046898,r4
426,213,0.325778,125471820,r4
737,360,1.35068,221676792,r4
968,471,2.69,286097540,r4
952,487,2.56683,286568713,r4
972,501,2.7089,284703307,r4
984,498,2.77439,291873027,r4
791,405,1.61355,237621068,r4
929,472,2.47343,275397764,r4
355,175,0.219292,110115155,r4
615,283,0.886851,182495803,r4
996,517,2.93522,297326085,r4
315,170,0.162753,95005330,r4
227,110,0.07901,67112871,r4
711,368,1.21769,218857719,r4
887,452,2.15975,264309546,r4
340,168,0.193891,105163255,r4
480,241,0.457421,140747306,r4
316,162,0.163215,90276246,r4
387,192,0.262829,115129642,r4
227,110,0.080042,66953556,r4
146,73,0.031913,45557586,r4
900,445,2.20428,269827117,r4
284,141,0.125897,89098504,r4
732,367,1.32813,213587220,r4
424,198,0.330245,125638523,r4
322,166,0.171264,95025794,r4
306,174,0.151496,91036671,r4
912,439,2.31297,277019404,r4
46,24,0.004435,14472996,r4
610,303,0.838335,189344611,r4
5,3,0.000131,1643862,r4
501,272,0.509278,145507591,r4
940,460,2.43156,277038005,r4
582,285,0.751015,175679200,r4
801,407,1.70636,248867972,r4
546,281,0.619077,164885184,r4
412,213,0.306309,124210322,r4
772,391,1.52131,225265747,r4
220,95,0.0768,67262897,r4
998,509,2.89136,293923452,r4
864,424,2.00562,245641742,r4
445,228,0.382091,128271183,r4
6,6,0.000115,2572116,r4
101,50,0.019338,31489193,r4
389,194,0.269315,112904979,r4
176,85,0.049624,56011547,r4
759,391,1.4432,224761071,r4
567,272,0.683819,166858178,r4
294,153,0.137905,87619767,r4
248,121,0.094301,73484733,r4
205,109,0.062837,61234880,r4
974,488,2.72221,294089211,r4
442,213,0.369929,138088696,r4
139,67,0.028967,42529965,r4
28,17,0.001189,9763174,r4
318,153,0.162864,98131531,r4
253,119,0.09768,74543408,r4
644,334,0.963003,201071683,r4
228,125,0.081055,65406435,r4
461,239,0.413641,143525269,r4
679,349,1.09307,198134040,r4
729,360,1.29381,218162960,r4
866,453,2.01215,256357348,r4
713,337,1.25546,220089899,r4
89,41,0.014292,28984249,r4
715,389,1.28933,215531660,r4
413,203,0.310202,118864695,r4
587,293,0.755918,172837653,r4
858,422,2.00567,262033183,r4
418,206,0.330278,122596132,r4
507,268,0.54694,154490456,r4
83,45,0.013938,27950012,r4
995,511,2.92452,301263944,r4
928,453,2.43248,274323293,r4
640,330,0.94947,193765975,r4
541,278,0.617717,161971630,r4
828,397,1.78721,251693333,r4
352,171,0.208672,105826003,r4
476,231,0.436393,143961128,r4
936,483,2.49206,277679960,r4
205,108,0.065494,62992596,r4
74,35,0.00813,23108083,r4
876,424,2.05426,261345756,r4
178,98,0.050242,54105635,r4
440,215,0.35836,124498620,r4
203,104,0.064007,58365484,r4
794,393,1.57729,230934142,r4
559,280,0.670487,172604794,r4
835,431,1.85887,256067253,r4
535,270,0.585113,162847633,r4
107,52,0.021281,28885928,r4
869,438,2.05183,257760405,r4
30,13,0.002085,12132788,r4
604,304,0.818328,181045495,r4
358,182,0.213805,104803409,r4
49,30,0.005082,14203997,r4
65,34,0.008877,21865788,r4
493,240,0.492444,148856429,r4
288,150,0.139073,86836394,r4
150,71,0.034938,45383588,r4
773,410,1.55963,228576818,r4
840,422,1.86523,248384918,r4
794,399,1.60236,226745511,r4
35,15,0.002636,9389880,r4
81,41,0.012837,23329363,r4
332,175,0.18723,100080286,r4
889,453,2.14866,274035433,r4
912,435,2.28373,274045550,r4
451,239,0.38457,134793505,r4
634,303,0.916814,185053356,r4
959,466,2.58551,288818000,r4
937,459,2.45398,280743098,r4
438,221,0.367022,128826934,r4
142,67,0.029631,44096446,r4
608,299,0.816555,177349727,r4
310,164,0.158059,92146322,r4
929,467,2.40333,274415359,r4
482,240,0.459956,145886842,r4
762,366,1.44879,226396454,r4
81,40,0.013706,23281700,r4
934,480,2.43856,277274884,r4
894,444,2.19037,273984981,r4
620,314,0.873118,192439391,r4
894,460,2.198,271823393,r4
912,463,2.31038,270279586,r4
172,83,0.046646,54450294,r4
406,209,0.299718,124981859,r4
126,59,0.026878,37567102,r4
299,154,0.147088,95279647,r4
17,7,0.00072,5079673,r4
587,289,0.774554,175358103,r4
726,377,1.30014,224665286,r4
968,504,2.67403,287956189,r4
790,387,1.61712,226453825,r4
106,58,0.016919,29689557,r4
716,359,1.25117,223421226,r4
345,171,0.206981,99594607,r4
997,501,2.8952,301808582,r4
559,297,0.700589,168994502,r4
61,26,0.005552,20282309,r4
130,63,0.028349,37742330,r4
834,412,1.865,240720123,r4
51,23,0.0054,13667930,r4
560,286,0.725552,169188091,r4
423,210,0.341586,131418647,r4
251,124,0.099503,69447459,r4
762,377,1.48594,235569738,r4
769,394,1.51676,227482621,r4
286,156,0.127454,87912979,r4
762,362,1.48692,224802578,r4
406,208,0.30067,122240568,r4
372,198,0.24106,111784765,r4
278,137,0.122958,78273993,r4
706,355,1.21394,214600175,r4
450,219,0.383773,135261947,r4
306,148,0.151718,98255975,r4
660,323,1.02449,204364487,r4
36,16,0.002082,9661172,r4
743,362,1.366,222129252,r4
751,394,1.41246,226273390,r4
871,448,2.05603,270365001,r4
865,439,2.0023,258514865,r4
950,477,2.53771,289546409,r4
734,390,1.3445,216581494,r4
225,113,0.077607,67143676,r4
503,251,0.514612,151347892,r4
1,1,2.2e-05,571749,r4
837,438,1.87763,248897267,r4
200,108,0.060669,62162262,r4
78,46,0.00896,23242713,r4
486,241,0.462912,138108739,r4
955,483,2.56502,283669854,r4
645,312,0.969004,191272814,r4
378,196,0.252122,112096821,r4
467,253,0.435345,137117312,r4
207,97,0.065526,60310784,r4
970,490,2.75334,292295373,r4
61,25,0.007626,17261998,r4
328,168,0.187313,98132888,r4
236,110,0.088251,69782244,r4
619,311,0.925364,193734170,r4
1000,491,2.96019,297720761,r4
724,358,1.31686,213783517,r4
576,280,0.746459,176089118,r4
690,345,1.16729,212382419,r4
22,13,0.00106,7215699,r4
354,162,0.221047,105353243,r4
19,10,0.00064,5756764,r4
66,35,0.006544,17558767,r4
504,231,0.522387,154981010,r4
602,302,0.985603,179496034,r4
756,378,1.67864,228347137,r4
786,401,1.87247,229103929,r4
600,309,0.998356,172899071,r4
674,337,1.10192,191481703,r4
974,468,2.90688,295842775,r4
254,138,0.100893,75267357,r4
105,54,0.016393,35620575,r4
979,490,2.91725,293018983,r4
266,116,0.115485,79951087,r4
535,263,0.621164,160129706,r4
969,497,2.82789,283887996,r4
138,60,0.031554,44347829,r4
376,190,0.245666,112972674,r4
943,494,2.64918,277940256,r4
501,237,0.510962,145159318,r4
50,28,0.00385,16326402,r4
421,213,0.378523,125062394,r4
582,278,0.763378,177632974,r4
594,278,0.829281,182345154,r4
244,111,0.099689,76411393,r4
73,37,0.011318,20795355,r4
240,123,0.099574,70738281,r4
925,480,2.6546,281844923,r4
60,34,0.005374,19068127,r4
854,435,2.18044,254721345,r4
990,491,3.01372,300080397,r4
433,207,0.38188,128013062,r4
980,513,2.95523,296723424,r4
379,197,0.256046,117617424,r4
71,36,0.010382,20147646,r4
43,15,0.002981,13199628,r4
60,30,0.007476,19776898,r4
408,211,0.376227,127370705,r4
273,132,0.123187,77670144,r4
704,336,1.22253,213855130,r4
390,196,0.270641,121359190,r4
342,179,0.193441,104999247,r4
753,386,1.5834,217697187,r4
776,389,1.73887,236400495,r4
942,484,2.85974,277515459,r4
74,34,0.010651,28959027,r4
576,298,0.830718,168957894,r4
359,197,0.239483,102232046,r4
408,202,0.335135,127947031,r4
410,215,0.368695,118186020,r4
12,8,0.000368,4178352,r4
897,464,2.50096,268560679,r4
780,393,1.63957,240701438,r4
87,50,0.011365,23703465,r4
23,12,0.00083,7159986,r4
833,430,1.85717,243565209,r4
728,364,1.43526,216309051,r4
866,428,2.06968,260531507,r4
577,288,0.771792,168044439,r4
146,87,0.043372,41862101,r4
103,59,0.020748,33366536,r4
307,161,0.159731,96019090,r4
616,292,0.855028,186316916,r4
921,451,2.38114,280967923,r4
246,117,0.096642,74848212,r4
884,479,2.44453,268849620,r4
282,138,0.127236,85649000,r4
244,111,0.094897,75648790,r4
554,263,0.639041,160740305,r4
115,56,0.024003,35214164,r4
559,301,0.680154,164485065,r4
154,79,0.044383,45975394,r4
390,200,0.278104,118301320,r4
120,65,0.022256,37523949,r4
807,381,1.69063,241552820,r4
167,80,0.041921,45678754,r4
557,293,0.658575,167268569,r4
273,139,0.116659,82028143,r4
136,80,0.027488,42405711,r4
334,170,0.183918,99850409,r4
510,243,0.519966,146934529,r4
471,241,0.4432,136677804,r4
967,478,2.64403,277502393,r4
437,202,0.355421,129572253,r4
896,463,2.21036,267988273,r4
549,267,0.631017,170465742,r4
633,312,0.942068,192290232,r4
400,198,0.287318,115195747,r4
830,423,1.82995,251453925,r4
532,261,0.588847,159729953,r4
48,22,0.004987,13959342,r4
607,297,0.84236,184876333,r4
61,29,0.005449,18446362,r4
891,450,2.16933,270733961,r4
696,327,1.13807,211213624,r4
84,47,0.019269,24867725,r4
481,264,0.461814,144301257,r4
213,107,0.070804,65780860,r4
113,66,0.021201,33924672,r4
927,462,2.41936,274644021,r4
546,271,0.626751,166416355,r4
609,321,0.837397,186726243,r4
204,102,0.06424,60177598,r4
586,283,0.750389,171723301,r4
570,286,0.707963,173894923,r4
871,434,2.0164,266277544,r4
799,391,1.6116,243468021,r4
973,510,2.69946,287041962,r4
326,164,0.17027,104795296,r4
65,29,0.006105,17236319,r4
506,261,0.526567,149830804,r4
305,151,0.14971,91119220,r4
927,474,2.44894,274287139,r4
517,265,0.558371,147054957,r4
70,35,0.007272,22982799,r4
760,372,1.44585,235394257,r4
568,312,0.699657,166280535,r4
674,359,1.0614,201977471,r4
107,48,0.017099,31512733,r4
593,300,0.776489,178300055,r4
479,232,0.449682,140529650,r4
299,155,0.14013,92103009,r4
34,15,0.001722,9443830,r4
980,472,2.75427,293500848,r4
89,51,0.011793,28515121,r4
3,1,4.1e-05,926792,r4
460,239,0.400229,135201802,r4
453,225,0.383954,133781515,r4
459,239,0.403922,139045587,r4
517,263,0.551326,155254759,r4
769,384,1.5022,239661114,r4
246,123,0.09349,69954387,r4
416,201,0.31761,123958640,r4
655,320,1.03194,191544703,r4
352,166,0.213839,108571000,r4
451,222,0.391798,130602370,r4
455,230,0.403217,133720258,r4
79,38,0.013628,23820229,r4
813,435,1.74469,249074616,r4
720,369,1.2747,218515629,r4
969,484,2.66829,288553373,r4
49,29,0.004197,13274407,r4
523,277,0.598605,157169304,r4
446,215,0.381536,131215164,r4
436,221,0.365859,127896227,r4
435,238,0.371981,131998076,r4
599,300,0.843627,184840496,r4
67,34,0.00951,20237285,r4
319,168,0.172338,91503375,r4
997,508,3.00717,304301328,r4
551,289,0.682831,170330951,r4
582,275,0.800718,167383554,r4
568,282,0.717132,172188633,r4
730,380,1.39346,220226100,r4
779,393,1.61357,231754368,r4
290,163,0.138308,88179314,r4
847,432,1.98949,245467470,r4
60,29,0.005387,16702459,r4
742,388,1.3967,223339837,r4
974,460,2.67972,297568288,r4
502,249,0.517006,160710911,r4
278,119,0.123757,82665740,r4
709,372,1.21351,203037187,r4
469,230,0.431763,149252327,r4
324,162,0.174898,88228716,r4
877,437,2.04999,258217754,r4
360,177,0.216285,106135861,r4
834,411,1.84732,257553597,r4
624,314,0.878341,181062379,r4
173,81,0.049634,52331758,r4
257,137,0.103758,78551507,r4
911,437,2.25642,280746463,r4
875,449,2.0665,252813709,r4
148,76,0.036971,46574916,r4
671,325,1.05751,194030710,r4
129,68,0.024696,37839462,r4
427,211,0.331578,125241441,r4
919,447,2.35155,263580375,r4
522,266,0.567031,155373704,r4
231,122,0.086489,64291442,r4
663,315,1.03604,197019570,r4
103,49,0.015857,32118964,r4
143,73,0.030861,44462681,r4
327,159,0.1738,100350461,r4
740,366,1.35276,225156197,r4
952,472,2.54844,276439948,r4
389,202,0.264335,117412550,r4
53,31,0.00418,16582175,r4
374,183,0.250478,110331880,r4
585,299,0.760071,172611383,r4
902,430,2.2017,275027922,r4
190,94,0.054332,54634847,r4
70,37,0.007288,18086308,r4
380,188,0.250712,117342252,r4
687,316,1.10461,213956567,r4
604,309,0.819874,181359979,r4
190,94,0.054803,59397778,r4
604,306,0.80814,184085138,r4
427,205,0.33462,134428081,r4
843,414,1.90216,251928302,r4
785,379,1.55528,225585940,r4
706,356,1.19665,210671220,r4
259,123,0.104842,78330240,r4
873,449,2.02482,262274883,r4
983,489,2.76557,295190308,r4
935,468,2.40738,281977335,r4
97,55,0.020179,29455401,r4
592,305,0.796295,178248132,r4
546,289,0.640219,166007425,r4
915,465,2.30893,275960106,r4
294,138,0.137682,85145875,r4
977,474,2.70175,290184893,r4
68,33,0.006806,20993882,r4
902,453,2.24478,273170714,r4
410,204,0.303069,128772698,r4
197,114,0.058985,59638051,r4
718,358,1.26324,217718274,r4
376,191,0.251047,114233772,r4
736,373,1.35302,225811418,r4
362,193,0.225784,106496971,r4
863,436,2.03424,257994038,r4
472,227,0.440726,139335551,r4
686,360,1.13423,209535097,r4
100,48,0.018213,28589406,r4
995,496,2.98873,308273992,r4
494,250,0.496321,150842874,r4
781,387,1.58024,230266033,r4
504,256,0.529573,144084935,r4
958,460,2.74858,1584272864,r8
459,246,0.432171,-1207104296,r8
967,508,2.90988,-1802033571,r8
388,195,0.300343,260471721,r8
971,497,3.06147,-1395650283,r8
25,14,0.00151,-1789822520,r8
899,436,2.78583,-30264288,r8
501,234,0.525229,-1293465182,r8
866,431,2.22044,958818703,r8
150,73,0.040702,-2137105463,r8
68,29,0.009711,-1769906587,r8
944,468,2.78779,188529767,r8
362,176,0.239738,1945741926,r8
375,195,0.267955,-1046376416,r8
435,217,0.402267,675150414,r8
133,60,0.030018,450786004,r8
398,188,0.356842,1258282493,r8
110,53,0.026596,-1849474960,r8
160,84,0.054547,-1131645731,r8
751,385,1.62715,-1984495931,r8
485,233,0.4953,1392606068,r8
